"data_scenario","algorithm","resampling","feature_selection","imputation_num","imputation_cat","encoding","fold","TARGET","auc","sen","spec","accu","ID","gmean"
9,"xgbDART","up","FFS","DROP","UNKNOWN","HARD",3,"year1",0.625228727269543,0.549450549450549,0.642213642213642,0.631062464615965,"9.4.6.2",0.594024106058773
12,"xgbDART","up","FFS","DROP","DROP","HARD",3,"year1",0.59981918680452,0.500685871056241,0.652968934329532,0.633877901977644,"12.4.6.2",0.571779957376478
13,"xgbDART","up","FFS","MEDIAN","UNKNOWN","HARD",3,"year1",0.602648720298657,0.528180354267311,0.618649517684887,0.606188310968171,"13.4.6.2",0.571627957169788
16,"xgbDART","up","FFS","MEDIAN","DROP","HARD",3,"year1",0.617104566192194,0.508577194752775,0.662756598240469,0.642302543507363,"16.4.6.2",0.580571176977491
1,"xgbDART","rose","FFS","DROP","UNKNOWN","LABEL",3,"year1",0.565622586030749,0.158555729984301,0.895109395109395,0.806567276844688,"1.5.6.2",0.376728978919032
4,"xgbDART","rose","FFS","DROP","DROP","LABEL",3,"year1",0.593380009245639,0.334705075445816,0.804168305151396,0.745313843508169,"4.5.6.2",0.518805564009131
5,"xgbDART","rose","FFS","MEDIAN","UNKNOWN","LABEL",3,"year1",0.599991353019453,0.210950080515298,0.887331189710611,0.794166574248641,"5.5.6.2",0.432646028426459
8,"xgbDART","rose","FFS","MEDIAN","DROP","LABEL",3,"year1",0.601027475400225,0.290615539858729,0.835314091680815,0.763052208835341,"8.5.6.2",0.492701994825902
9,"xgbDART","rose","FFS","DROP","UNKNOWN","HARD",3,"year1",0.593315001478267,0.277864992150706,0.846632346632347,0.778260049065861,"9.5.6.2",0.485025247127952
12,"xgbDART","rose","FFS","DROP","DROP","HARD",3,"year1",0.594053203959119,0.344307270233196,0.778804561541486,0.724333619948409,"12.5.6.2",0.517830158091927
13,"xgbDART","rose","FFS","MEDIAN","UNKNOWN","HARD",3,"year1",0.591636661126386,0.342995169082126,0.772347266881029,0.713208384163247,"13.5.6.2",0.514695425852976
16,"xgbDART","rose","FFS","MEDIAN","DROP","HARD",3,"year1",0.591321040467775,0.266397578203835,0.830992437104491,0.756091030789826,"16.5.6.2",0.47050438122332
1,"xgbDART","smote","FFS","DROP","UNKNOWN","LABEL",3,"year1",0.607030556010148,0.196232339089482,0.903045903045903,0.818078882808077,"1.6.6.2",0.420959392174437
4,"xgbDART","smote","FFS","DROP","DROP","LABEL",3,"year1",0.601709445277847,0.263374485596708,0.835627211954385,0.763886500429923,"4.6.6.2",0.469129925606007
5,"xgbDART","smote","FFS","MEDIAN","UNKNOWN","LABEL",3,"year1",0.595657248189054,0.285024154589372,0.82983922829582,0.754796495508484,"5.6.6.2",0.486337562285819
8,"xgbDART","smote","FFS","MEDIAN","DROP","LABEL",3,"year1",0.606203866905872,0.205852674066599,0.899521531100478,0.807496653279786,"8.6.6.2",0.430312575411776
9,"xgbDART","smote","FFS","DROP","UNKNOWN","HARD",3,"year1",0.614750880057002,0.180533751962323,0.911196911196911,0.823362898660125,"9.6.6.2",0.405588211311496
12,"xgbDART","smote","FFS","DROP","DROP","HARD",3,"year1",0.590250166275858,0.270233196159122,0.832874557609123,0.762338779019776,"12.6.6.2",0.474415802542799
13,"xgbDART","smote","FFS","MEDIAN","UNKNOWN","HARD",3,"year1",0.59393271924238,0.286634460547504,0.821607717041801,0.747920594432738,"13.6.6.2",0.485284539992717
16,"xgbDART","smote","FFS","MEDIAN","DROP","HARD",3,"year1",0.608622454692947,0.18970736629667,0.91356690847353,0.817536813922356,"16.6.6.2",0.416305623481481
1,"xgbDART","none","FFS","DROP","UNKNOWN","LABEL",4,"year1",0.57687499606985,0.0193740685543964,0.993037974683544,0.872297172426538,"1.12.3",0.138705392103688
4,"xgbDART","none","FFS","DROP","DROP","LABEL",4,"year1",0.608659768136635,0,0.999806912531377,0.879714576962283,"4.12.3",0
